【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=811 | 北京时间=2026-07-28 13:00:33 | UTC=2026-07-28 05:16:53

MAX 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$21.18B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$21.18B，资金分-0.8；30d-$21.18B 质量=0.30 覆盖=86% 钱包=364 持续=49轮/17天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
NEKO 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=15d $3.87B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$3.87B，资金分+0.6；15d$3.87B 质量=0.30 覆盖=97% 钱包=49 持续=29轮/10天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
BUDDY 偏空 | rolling_score=-0.4 杠杆项=+0.0 | 最强窗口=30d -$386.24M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$386.24M，资金分-0.4；30d-$386.24M 质量=0.14 覆盖=76% 钱包=5 持续=13轮/8天；持续性不足：13/20轮 8/10天；含断跑gap=3；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=15d $254.43M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$254.43M，资金分+0.6；15d$254.43M 质量=0.30 覆盖=98% 钱包=12 持续=30轮/8天；含断跑gap=2；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
BASED 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$220.03M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$220.03M，资金分-0.8；30d-$220.03M 质量=0.30 覆盖=92% 钱包=5 持续=201轮/22天；含断跑gap=4；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.5 杠杆项=+0.5 | 最强窗口=30d -$100.40M | 均杠杆=15.022896962156446 高风险占比=72% | 主滚动窗口取30d：-$100.40M，资金分-2.0；杠杆健康：低/中杠杆28% 均15.0x；30d-$100.40M 质量=0.75 覆盖=95% 钱包=46 持续=424轮/26天；含断跑gap=4
HYPE 偏空 | rolling_score=-1.8 杠杆项=+0.1 | 最强窗口=30d -$75.71M | 均杠杆=6.6890331559224885 高风险占比=44% | 主滚动窗口取30d：-$75.71M，资金分-2.0；30d-$75.71M 质量=0.75 覆盖=95% 钱包=65 持续=417轮/26天；含断跑gap=4
KNTQ 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$73.07M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$73.07M，资金分-0.8；30d-$73.07M 质量=0.30 覆盖=93% 钱包=9 持续=23轮/14天；含断跑gap=2；现货主导100%且无合约低杠杆确认
SOL 偏空 | rolling_score=-1.4 杠杆项=+0.5 | 最强窗口=30d -$40.18M | 均杠杆=16.37158033339349 高风险占比=83% | 主滚动窗口取30d：-$40.18M，资金分-2.0；杠杆健康：低/中杠杆17% 均16.4x；30d-$40.18M 质量=0.75 覆盖=95% 钱包=31 持续=389轮/27天；含断跑gap=4
ZEC 偏多 | rolling_score=+2.2 杠杆项=-0.0 | 最强窗口=30d $31.26M | 均杠杆=6.266438874809244 高风险占比=44% | 主滚动窗口取30d：$31.26M，资金分+2.0；30d$31.26M 质量=0.75 覆盖=95% 钱包=42 持续=376轮/27天；含断跑gap=4；其他成熟窗口同向确认1组，确认分+0.2
LIT 偏多 | rolling_score=+2.4 杠杆项=+0.4 | 最强窗口=30d $29.65M | 均杠杆=4.8658524249911705 高风险占比=1% | 主滚动窗口取30d：$29.65M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$29.65M 质量=0.75 覆盖=95% 钱包=11 持续=394轮/27天；含断跑gap=4
UPUMP 偏多 | rolling_score=+0.6 杠杆项=+0.0 | 最强窗口=15d $26.21M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$26.21M，资金分+0.6；15d$26.21M 质量=0.30 覆盖=100% 钱包=15 持续=157轮/12天；含断跑gap=2；现货主导100%且无合约低杠杆确认
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=15d -$18.19M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$18.19M，资金分-0.1；15d-$18.19M 质量=0.05 覆盖=90% 钱包=1 持续=5轮/5天；持续性不足：5/12轮 5/6天；含断跑gap=1；参与钱包少：1/3个；Top1占比100%
UBONK 偏空 | rolling_score=-0.2 杠杆项=+0.0 | 最强窗口=72h -$9.40M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$9.40M，资金分-0.2；72h-$9.40M 质量=0.14 覆盖=69% 钱包=2 持续=11轮/3天；含断跑gap=1；Top1占比99%；现货主导100%且无合约低杠杆确认
PUMP 偏空 | rolling_score=-0.2 杠杆项=+0.1 | 最强窗口=24h -$3.34M | 均杠杆=7.272170501990641 高风险占比=55% | 主滚动窗口取24h：-$3.34M，资金分-0.3；24h-$3.34M 质量=0.27 覆盖=96% 钱包=1 持续=18轮/2天；参与钱包少：1/2个；Top1占比100%
UXPL 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=6h -$1.50M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取6h：-$1.50M，资金分-0.3；6h-$1.50M 质量=0.40 覆盖=83% 钱包=2 持续=5轮/1天；现货主导100%且无合约低杠杆确认
